,FIPS_ID,FIRE_NAME,FIRE_YEAR,DISCOVERY_TIME,STAT_CAUSE_DESCR,CONT_DATE,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,FIPS_NAME,DISCOVERY_MONTH,DISCOVERY_DAY,AWND,PRCP,TAVG,DURING_A_DROUGHT,WATERSHD,POP_BY_COUNTY
2047,037-1408,,2011,1610.0,Missing/Undefined,,,0.11,A,33.9096,-118.0553,Los Angeles,10,8,3.640909091,0.0,61.23809524,0.0,0,3821000
2048,037-1409,,2011,1656.0,Powerline,,,1.5,B,34.0743,-117.7776,Los Angeles,10,8,3.640909091,0.0,61.23809524,0.0,0,3821000
2049,037-141,CHRISCO,2006,1340.0,Equipment Use,11/29/2006,1355.0,0.1,A,34.50861111,-118.3655556,Los Angeles,11,29,10.22818182,0.00775,41.904761900000004,0.0,0,9806000
2050,037-1410,,2011,1321.0,Arson,,,0.21,A,34.5579,-117.956,Los Angeles,10,8,3.640909091,0.0,61.23809524,0.0,0,3821000
2051,037-1411,,2011,728.0,Arson,,,0.21,A,34.4495,-118.6136,Los Angeles,6,9,6.57,0.00025641,62.33333333,0.0,0,3821000
2052,037-1412,,2011,103.0,Missing/Undefined,,,0.11,A,34.5727,-118.044,Los Angeles,4,2,7.747272727,0.000263158,57.85714286,0.0,0,3821000
2053,037-1413,,2011,2222.0,Missing/Undefined,,,0.11,A,34.0406,-118.169,Los Angeles,4,2,7.747272727,0.000263158,57.85714286,0.0,0,3821000
2054,037-1414,,2011,1041.0,Debris Burning,,,0.11,A,34.646,-118.04,Los Angeles,4,2,7.747272727,0.000263158,57.85714286,0.0,1,3821000
2055,037-1415,,2011,2253.0,Missing/Undefined,,,0.5,B,34.5945,-118.1119,Los Angeles,12,22,8.237272727,0.0,44.23809524,0.0,1,3821000
2056,037-1416,,2011,1514.0,Smoking,,,0.11,A,34.6511,-118.2274,Los Angeles,12,22,8.237272727,0.0,44.23809524,0.0,0,3821000
2057,037-1417,,2011,2234.0,Missing/Undefined,,,0.11,A,33.9624,-118.1788,Los Angeles,12,22,8.237272727,0.0,44.23809524,0.0,1,3821000
2058,037-1418,,2011,1615.0,Missing/Undefined,,,1.0,B,33.9335,-118.3526,Los Angeles,11,9,6.1,0.000526316,52.28571429,0.0,1,3821000
2059,037-1419,,2011,1859.0,Miscellaneous,,,0.11,A,34.4935,-118.279,Los Angeles,11,9,6.1,0.000526316,52.28571429,0.0,1,3821000
2060,037-142,CHRISTMAS,2006,1255.0,Equipment Use,12/25/2006,1315.0,0.1,A,34.54972222,-118.66694440000002,Los Angeles,12,25,3.335454545,0.0,57.8,1.0,0,9806000
2061,037-1420,,2011,1258.0,Missing/Undefined,,,0.11,A,33.9492,-118.1651,Los Angeles,11,9,6.1,0.000526316,52.28571429,0.0,1,3821000
2062,037-1421,,2011,1130.0,Debris Burning,,,4.0,B,34.6892,-118.2729,Los Angeles,11,9,6.1,0.000526316,52.28571429,0.0,0,3821000
2063,037-1422,,2011,1725.0,Missing/Undefined,,,2.0,B,34.4935,-118.279,Los Angeles,11,9,6.1,0.000526316,52.28571429,0.0,0,3821000
2064,037-1423,,2011,1703.0,Miscellaneous,,,0.21,A,34.7187,-118.1573,Los Angeles,9,23,5.144545455,0.0,75.52380952,0.0,1,3821000
2065,037-1424,,2011,54.0,Arson,,,0.11,A,34.5211,-117.9823,Los Angeles,9,23,5.144545455,0.0,75.52380952,0.0,0,3821000
2066,037-1425,,2011,1011.0,Equipment Use,,,0.11,A,34.5447,-117.9507,Los Angeles,9,23,5.144545455,0.0,75.52380952,0.0,1,3821000
2067,037-1426,,2011,1621.0,Miscellaneous,,,86.71,C,34.7246,-118.3786,Los Angeles,9,23,5.144545455,0.0,75.52380952,0.0,1,3821000
2068,037-1427,,2011,1402.0,Smoking,,,0.11,A,33.9582,-118.0378,Los Angeles,9,23,5.144545455,0.0,75.52380952,0.0,1,3821000
2069,037-1428,,2011,1725.0,Missing/Undefined,,,1.0,B,33.991,-117.8785,Los Angeles,6,5,7.909090909,0.00525,56.95238095,0.0,1,3821000
2070,037-1429,,2011,558.0,Missing/Undefined,,,1.0,B,34.596,-118.271,Los Angeles,6,5,7.909090909,0.00525,56.95238095,0.0,0,3821000
2071,037-143,CIMA,2006,1547.0,Lightning,7/20/2006,1640.0,1.0,B,34.44944444,-117.9563889,Los Angeles,7,20,6.060909091,0.000512821,80.42857143,0.0,0,9806000
2072,037-1430,,2011,1334.0,Miscellaneous,,,0.5,B,34.6167,-117.8091,Los Angeles,6,27,6.730909091,0.0,74.76190476,0.0,1,3821000
2073,037-1431,,2011,1847.0,Children,,,0.11,A,34.3739,-118.512,Los Angeles,6,27,6.730909091,0.0,74.76190476,0.0,1,3821000
2074,037-1432,,2011,1951.0,Missing/Undefined,,,0.11,A,34.6822,-118.1947,Los Angeles,6,27,6.730909091,0.0,74.76190476,0.0,1,3821000
2075,037-1433,,2011,1044.0,Children,,,3.0,B,34.6177,-117.8104,Los Angeles,6,27,6.730909091,0.0,74.76190476,0.0,1,3821000
2076,037-1434,,2011,633.0,Missing/Undefined,,,1.0,B,34.7115,-118.09700000000001,Los Angeles,6,27,6.730909091,0.0,74.76190476,0.0,1,3821000
2077,037-1435,,2011,1216.0,Missing/Undefined,,,1.0,B,34.0296,-117.7535,Los Angeles,6,27,6.730909091,0.0,74.76190476,0.0,1,3821000
2078,037-1436,,2011,2252.0,Arson,,,0.11,A,34.5543,-118.0852,Los Angeles,2,15,6.873636363999999,0.046136364000000006,50.0,0.0,1,3821000
2079,037-1437,,2011,2154.0,Missing/Undefined,,,1.0,B,34.044855,-118.137699,Los Angeles,2,15,6.873636363999999,0.046136364000000006,50.0,0.0,1,3821000
2080,037-1438,,2011,1145.0,Miscellaneous,,,0.11,A,33.9381,-118.0034,Los Angeles,11,18,7.094545455,0.0,50.28571429,0.0,1,3821000
2081,037-1439,,2011,1747.0,Missing/Undefined,,,2.0,B,34.6749,-118.2102,Los Angeles,8,27,5.652727272999999,0.0,85.38095238,0.0,0,3821000
2082,037-144,CINDER,2006,1035.0,Arson,5/11/2006,1045.0,0.1,A,34.52583333,-118.38305559999999,Los Angeles,5,11,5.916363636,0.001190476,70.19047619,0.0,0,9806000
2083,037-1440,,2011,1947.0,Missing/Undefined,,,0.11,A,33.9126,-118.1796,Los Angeles,8,27,5.652727272999999,0.0,85.38095238,0.0,1,3821000
2084,037-1441,,2011,916.0,Missing/Undefined,,,0.11,A,34.7034,-118.7942,Los Angeles,8,27,5.652727272999999,0.0,85.38095238,0.0,0,3821000
2085,037-1442,,2011,627.0,Debris Burning,,,0.11,A,34.5944,-118.1254,Los Angeles,8,27,5.652727272999999,0.0,85.38095238,0.0,1,3821000
2086,037-1443,,2011,1501.0,Miscellaneous,,,0.11,A,34.5798,-117.9165,Los Angeles,8,27,5.652727272999999,0.0,85.38095238,0.0,1,3821000
2087,037-1444,,2011,1558.0,Miscellaneous,,,0.01,A,34.101395000000004,-118.14768899999999,Los Angeles,8,27,5.652727272999999,0.0,85.38095238,0.0,0,3821000
2088,037-1445,,2011,2119.0,Smoking,,,0.21,A,34.5796,-118.1206,Los Angeles,8,27,5.652727272999999,0.0,85.38095238,0.0,0,3821000
2089,037-1446,,2011,2221.0,Missing/Undefined,,,2.0,B,34.7758,-118.5987,Los Angeles,8,27,5.652727272999999,0.0,85.38095238,0.0,1,3821000
2090,037-1447,,2011,1521.0,Miscellaneous,,,112.21,D,34.6902,-117.9697,Los Angeles,8,27,5.652727272999999,0.0,85.38095238,0.0,1,3821000
2091,037-1448,,2011,1444.0,Miscellaneous,,,0.11,A,34.6022,-118.0853,Los Angeles,8,27,5.652727272999999,0.0,85.38095238,0.0,0,3821000
2092,037-1449,,2011,1129.0,Miscellaneous,,,0.11,A,34.0135,-118.0588,Los Angeles,2,23,6.629090908999999,0.000555556,42.66666667,0.0,1,3821000
2093,037-145,CISQUITO,2006,1155.0,Equipment Use,6/14/2006,1230.0,1.0,B,34.645,-118.3577778,Los Angeles,6,14,9.371,0.0,68.76190476,0.0,1,9806000
2094,037-1450,,2011,1640.0,Missing/Undefined,,,1.0,B,34.6456,-118.2361,Los Angeles,5,31,7.707272727,0.0,60.85714286,0.0,1,3821000
2095,037-1451,,2011,1416.0,Smoking,,,0.11,A,33.8018,-118.3087,Los Angeles,5,31,7.707272727,0.0,60.85714286,0.0,0,3821000
2096,037-1452,,2011,1110.0,Missing/Undefined,,,0.11,A,34.0403,-118.8851,Los Angeles,5,31,7.707272727,0.0,60.85714286,0.0,0,3821000
2097,037-1453,,2011,1156.0,Missing/Undefined,,,1.0,B,34.7188,-118.1123,Los Angeles,5,31,7.707272727,0.0,60.85714286,0.0,0,3821000
2098,037-1454,,2011,1430.0,Missing/Undefined,,,0.21,A,34.5579,-117.8004,Los Angeles,5,31,7.707272727,0.0,60.85714286,0.0,0,3821000
2099,037-1455,,2011,1319.0,Children,,,2.0,B,34.6371,-117.8611,Los Angeles,5,31,7.707272727,0.0,60.85714286,0.0,0,3821000
2100,037-1456,,2011,1538.0,Missing/Undefined,,,3.0,B,34.6724,-118.1543,Los Angeles,5,31,7.707272727,0.0,60.85714286,0.0,1,3821000
2101,037-1457,,2011,1316.0,Miscellaneous,,,0.11,A,34.5838,-118.0643,Los Angeles,8,25,6.160909091000001,0.0,83.0,0.0,0,3821000
2102,037-1458,,2011,1525.0,Smoking,,,0.11,A,34.4345,-118.5243,Los Angeles,8,25,6.160909091000001,0.0,83.0,0.0,0,3821000
2103,037-1459,,2011,1042.0,Missing/Undefined,,,1.0,B,33.9325,-118.1708,Los Angeles,8,25,6.160909091000001,0.0,83.0,0.0,1,3821000
2104,037-146,CONE,2006,1903.0,Miscellaneous,8/19/2006,1945.0,0.1,A,34.55833333,-118.67444440000001,Los Angeles,8,19,6.8,0.0,72.04761905,0.0,1,9806000
2105,037-1460,,2011,1343.0,Miscellaneous,,,0.11,A,34.0599,-118.1834,Los Angeles,12,20,3.7209090910000002,0.0,49.04761905,0.0,0,3821000
2106,037-1461,,2011,1112.0,Missing/Undefined,,,0.21,A,34.6167,-117.765,Los Angeles,7,30,7.461818182000001,0.004222222,75.04761905,0.0,0,3821000
2107,037-1462,,2011,754.0,Debris Burning,,,0.5,B,34.733000000000004,-118.2599,Los Angeles,7,30,7.461818182000001,0.004222222,75.04761905,0.0,1,3821000
2108,037-1463,,2011,1438.0,Missing/Undefined,,,0.11,A,34.6749,-117.8985,Los Angeles,7,30,7.461818182000001,0.004222222,75.04761905,0.0,1,3821000
2109,037-1464,,2011,2054.0,Missing/Undefined,,,1.0,B,34.0814,-118.0602,Los Angeles,11,19,8.58,0.009574468000000001,46.95238095,0.0,1,3821000
2110,037-1465,,2011,2049.0,Smoking,,,0.21,A,34.5944,-118.1254,Los Angeles,11,19,8.58,0.009574468000000001,46.95238095,0.0,1,3821000
2111,037-1466,,2011,1805.0,Children,,,1.0,B,34.58,-117.8896,Los Angeles,5,12,5.408181817999999,0.0,65.61904762,0.0,1,3821000
2112,037-1467,,2011,1506.0,Missing/Undefined,,,4.91,B,34.7627,-118.131,Los Angeles,5,12,5.408181817999999,0.0,65.61904762,0.0,0,3821000
2113,037-1468,,2011,1750.0,Missing/Undefined,,,2.0,B,34.6784,-118.2365,Los Angeles,9,9,5.928999999999999,0.0,75.0,0.0,0,3821000
2114,037-1469,,2011,2232.0,Missing/Undefined,,,0.11,A,33.9533,-118.256,Los Angeles,5,10,7.726363636,0.012564103,53.71428571,0.0,0,3821000
2115,037-147,CONFINED,2006,11.0,Debris Burning,8/15/2006,30.0,0.1,A,34.58277778,-118.6897222,Los Angeles,8,15,7.565454545,0.0,69.04761905,0.0,1,9806000
2116,037-1470,,2011,1143.0,Miscellaneous,,,0.5,B,34.6894,-118.2059,Los Angeles,5,10,7.726363636,0.012564103,53.71428571,0.0,0,3821000
2117,037-1471,,2011,1833.0,Missing/Undefined,,,0.21,A,34.5629,-118.1048,Los Angeles,6,17,7.484545455,0.016190476000000002,61.71428571,0.0,1,3821000
2118,037-1472,,2011,1202.0,Missing/Undefined,,,1.0,B,34.6675,-118.2403,Los Angeles,6,17,7.484545455,0.016190476000000002,61.71428571,0.0,1,3821000
2119,037-1473,,2011,1336.0,Missing/Undefined,,,0.11,A,34.6219,-118.2184,Los Angeles,6,17,7.484545455,0.016190476000000002,61.71428571,0.0,1,3821000
2120,037-1474,,2011,1429.0,Children,,,3.0,B,34.5725,-117.9058,Los Angeles,6,17,7.484545455,0.016190476000000002,61.71428571,0.0,1,3821000
2121,037-1475,,2011,558.0,Miscellaneous,,,0.11,A,33.8127,-118.264,Los Angeles,6,17,7.484545455,0.016190476000000002,61.71428571,0.0,0,3821000
2122,037-1476,,2011,1419.0,Missing/Undefined,,,1.0,B,34.5871,-118.1297,Los Angeles,5,27,10.59454545,0.0,63.95238095,0.0,1,3821000
2123,037-1477,,2011,2201.0,Miscellaneous,,,0.11,A,34.704,-118.1659,Los Angeles,5,27,10.59454545,0.0,63.95238095,0.0,1,3821000
2124,037-1478,,2011,1335.0,Missing/Undefined,,,1.0,B,34.6823,-118.0895,Los Angeles,12,28,3.477272727,0.0,57.95,0.0,0,3821000
2125,037-1479,,2011,1347.0,Missing/Undefined,,,0.21,A,34.1106,-117.8228,Los Angeles,12,28,3.477272727,0.0,57.95,0.0,0,3821000
2126,037-148,COPCO,2006,2123.0,Debris Burning,6/30/2006,2345.0,0.5,B,34.75555556,-118.77194440000001,Los Angeles,6,30,8.635,0.0,80.6,0.0,0,9806000
2127,037-1480,,2011,1524.0,Miscellaneous,,,1.0,B,34.6675,-118.2541,Los Angeles,7,27,6.57,0.0,71.47619048,0.0,1,3821000
2128,037-1481,,2011,1602.0,Missing/Undefined,,,30.0,C,34.6901,-117.8007,Los Angeles,7,27,6.57,0.0,71.47619048,0.0,1,3821000
2129,037-1482,,2011,958.0,Arson,,,1.0,B,33.8027,-118.1807,Los Angeles,7,27,6.57,0.0,71.47619048,0.0,1,3821000
2130,037-1483,,2011,33.0,Miscellaneous,,,1.0,B,33.9907,-118.3625,Los Angeles,3,8,8.581818182000001,0.000857143,52.23809524,0.0,0,3821000
2131,037-1484,,2011,1621.0,Arson,,,0.11,A,33.9405,-117.9263,Los Angeles,3,8,8.581818182000001,0.000857143,52.23809524,0.0,0,3821000
2132,037-1485,,2011,927.0,Missing/Undefined,,,0.11,A,33.9138,-118.104,Los Angeles,4,30,8.866363636,0.0,56.28571429,0.0,0,3821000
2133,037-1486,,2011,957.0,Missing/Undefined,,,0.21,A,34.5374,-118.105,Los Angeles,4,30,8.866363636,0.0,56.28571429,0.0,0,3821000
2134,037-1487,,2011,2148.0,Equipment Use,,,0.01,A,34.163132,-118.005351,Los Angeles,4,30,8.866363636,0.0,56.28571429,0.0,0,3821000
2135,037-1488,,2011,1445.0,Missing/Undefined,,,0.11,A,34.4165,-118.5803,Los Angeles,4,30,8.866363636,0.0,56.28571429,0.0,0,3821000
2136,037-1489,,2011,1158.0,Equipment Use,,,0.5,B,34.0395,-118.6496,Los Angeles,4,30,8.866363636,0.0,56.28571429,0.0,0,3821000
2137,037-149,COPTER,2006,1534.0,Lightning,9/11/2006,1200.0,0.3,B,34.33,-117.78944440000001,Los Angeles,7,22,5.792999999999999,0.004615385,89.38095238,0.0,0,9806000
2138,037-1490,,2011,1402.0,Arson,,,2.0,B,34.1293,-117.9355,Los Angeles,7,23,5.693636364,0.0,72.19047619,0.0,1,3821000
2139,037-1491,,2011,2227.0,Missing/Undefined,,,0.11,A,33.9588,-118.0097,Los Angeles,7,23,5.693636364,0.0,72.19047619,0.0,0,3821000
2140,037-1492,,2011,2108.0,Missing/Undefined,,,2.11,B,34.0426,-117.7767,Los Angeles,6,4,8.418181817999999,0.0,56.47619048,0.0,0,3821000
2141,037-1493,,2011,2245.0,Smoking,,,0.11,A,33.9243,-118.1097,Los Angeles,6,4,8.418181817999999,0.0,56.47619048,0.0,0,3821000
2142,037-1494,,2011,1122.0,Debris Burning,,,0.11,A,33.9913,-117.9096,Los Angeles,6,4,8.418181817999999,0.0,56.47619048,0.0,1,3821000
2143,037-1495,,2011,1413.0,Smoking,,,0.11,A,34.02,-117.9879,Los Angeles,6,4,8.418181817999999,0.0,56.47619048,0.0,1,3821000
2144,037-1496,,2011,2248.0,Missing/Undefined,,,0.11,A,34.0535,-118.1729,Los Angeles,7,5,5.429090909,0.003958333,77.42857143,0.0,0,3821000
2145,037-1497,,2011,225.0,Arson,,,0.11,A,34.6677,-118.1568,Los Angeles,7,5,5.429090909,0.003958333,77.42857143,0.0,1,3821000
2146,037-1498,,2011,1121.0,Missing/Undefined,,,10.0,C,34.5872,-118.1075,Los Angeles,7,5,5.429090909,0.003958333,77.42857143,0.0,0,3821000
2147,037-1499,,2011,1005.0,Missing/Undefined,,,0.11,A,34.5895,-118.1503,Los Angeles,7,5,5.429090909,0.003958333,77.42857143,0.0,1,3821000
2148,037-15,UNNAMED FIRE 1188,2001,1400.0,Arson,5/7/2001,1400.0,0.1,A,34.431519,-118.408111,Los Angeles,5,7,5.856363636,0.0,72.28571429,0.0,0,3739000
2149,037-150,CORVO,2006,1222.0,Equipment Use,9/18/2006,1240.0,0.1,A,34.4825,-118.38166670000001,Los Angeles,9,18,5.085454545,0.0,72.04761905,0.0,0,9806000
2150,037-1500,,2011,43.0,Arson,,,0.11,A,33.8948,-118.0955,Los Angeles,7,5,5.429090909,0.003958333,77.42857143,0.0,0,3821000
2151,037-1501,,2011,1806.0,Arson,,,0.11,A,33.8748,-118.134,Los Angeles,7,5,5.429090909,0.003958333,77.42857143,0.0,1,3821000
2152,037-1502,,2011,1716.0,Arson,,,0.11,A,33.8748,-118.134,Los Angeles,7,5,5.429090909,0.003958333,77.42857143,0.0,1,3821000
2153,037-1503,,2011,1343.0,Missing/Undefined,,,2.0,B,34.0964,-118.0025,Los Angeles,12,23,4.9018181819999995,0.0,48.80952381,0.0,0,3821000
2154,037-1504,,2011,1609.0,Missing/Undefined,,,29.0,C,34.6973,-118.0412,Los Angeles,8,22,5.428181818,0.0,74.09523809999999,0.0,0,3821000
2155,037-1505,,2011,1443.0,Miscellaneous,,,0.21,A,33.9801,-117.9208,Los Angeles,8,22,5.428181818,0.0,74.09523809999999,0.0,1,3821000
2156,037-1506,,2011,1832.0,Missing/Undefined,,,0.11,A,34.5728,-118.07600000000001,Los Angeles,8,22,5.428181818,0.0,74.09523809999999,0.0,1,3821000
2157,037-1507,,2011,1639.0,Missing/Undefined,,,0.11,A,34.675,-118.1329,Los Angeles,8,22,5.428181818,0.0,74.09523809999999,0.0,1,3821000
2158,037-1508,,2011,1004.0,Equipment Use,,,0.1,A,34.203237,-118.362398,Los Angeles,10,7,5.816363636,0.000277778,55.04761905,0.0,1,3821000
2159,037-1509,,2011,1738.0,Missing/Undefined,,,0.11,A,34.0369,-117.7494,Los Angeles,10,7,5.816363636,0.000277778,55.04761905,0.0,1,3821000
2160,037-151,COVE,2006,915.0,Arson,11/9/2006,936.0,0.1,A,34.48361111,-118.025,Los Angeles,11,9,8.885454545,0.0,56.42857143,0.0,0,9806000
2161,037-1510,,2011,1558.0,Smoking,,,0.11,A,34.4148,-118.5239,Los Angeles,8,3,6.812727272999999,0.000227273,77.76190476,0.0,0,3821000
2162,037-1511,,2011,1713.0,Children,,,0.11,A,34.7193,-118.0143,Los Angeles,8,3,6.812727272999999,0.000227273,77.76190476,0.0,0,3821000
2163,037-1512,,2011,1622.0,Smoking,,,0.11,A,34.4148,-118.5239,Los Angeles,8,3,6.812727272999999,0.000227273,77.76190476,0.0,0,3821000
2164,037-1513,,2011,1628.0,Smoking,,,14.0,C,34.0363,-118.0395,Los Angeles,8,3,6.812727272999999,0.000227273,77.76190476,0.0,0,3821000
2165,037-1514,,2011,1506.0,Equipment Use,,,1.5,B,34.8058,-118.2376,Los Angeles,8,3,6.812727272999999,0.000227273,77.76190476,0.0,1,3821000
2166,037-1515,,2011,1724.0,Equipment Use,,,0.81,B,33.9881,-118.0282,Los Angeles,8,3,6.812727272999999,0.000227273,77.76190476,0.0,0,3821000
2167,037-1516,,2011,302.0,Missing/Undefined,,,1.5,B,34.5579,-118.1387,Los Angeles,7,13,7.889090909,0.0,64.38095238,0.0,0,3821000
2168,037-1517,,2011,1819.0,Arson,,,0.21,A,33.8716,-118.2723,Los Angeles,7,13,7.889090909,0.0,64.38095238,0.0,1,3821000
2169,037-1518,,2011,1509.0,Missing/Undefined,,,0.11,A,33.9252,-118.2463,Los Angeles,7,13,7.889090909,0.0,64.38095238,0.0,1,3821000
2170,037-1519,,2011,1450.0,Missing/Undefined,,,0.11,A,33.9985,-118.1466,Los Angeles,7,13,7.889090909,0.0,64.38095238,0.0,1,3821000
2171,037-152,COW,2006,1500.0,Lightning,7/23/2006,1800.0,0.1,A,34.27444444,-117.65805559999998,Los Angeles,7,23,4.981818182,0.00825,86.95238095,0.0,0,9806000
2172,037-1520,,2011,1628.0,Missing/Undefined,,,2.0,B,34.5872,-118.1254,Los Angeles,7,13,7.889090909,0.0,64.38095238,0.0,0,3821000
2173,037-1521,,2011,624.0,Missing/Undefined,,,0.11,A,34.0105,-117.8645,Los Angeles,4,3,7.604545455,0.006097561,53.0952381,0.0,1,3821000
2174,037-1522,,2011,458.0,Miscellaneous,,,0.11,A,33.75,-118.3093,Los Angeles,10,17,4.534545455,0.0,70.28571429,0.0,0,3821000
2175,037-1523,,2011,822.0,Missing/Undefined,,,0.11,A,34.0719,-118.0897,Los Angeles,7,14,7.056363636,0.0,62.0,0.0,0,3821000
2176,037-1524,,2011,2051.0,Arson,,,1.0,B,34.5797,-117.9739,Los Angeles,7,14,7.056363636,0.0,62.0,0.0,0,3821000
2177,037-1525,,2011,1533.0,Miscellaneous,,,0.1,A,34.185152,-118.338373,Los Angeles,2,12,4.758181818,0.0,57.71428571,0.0,0,3821000
2178,037-1526,,2011,1206.0,Missing/Undefined,,,0.11,A,33.9444,-118.355,Los Angeles,2,12,4.758181818,0.0,57.71428571,0.0,1,3821000
2179,037-1527,,2011,1455.0,Equipment Use,,,61.5,C,34.7038,-118.2761,Los Angeles,5,3,6.241818182,0.0,70.28571429,0.0,0,3821000
2180,037-1528,,2011,1152.0,Smoking,,,0.11,A,34.0103,-117.8225,Los Angeles,5,3,6.241818182,0.0,70.28571429,0.0,1,3821000
2181,037-1529,,2011,1307.0,Miscellaneous,,,0.61,B,33.9238,-118.212,Los Angeles,5,3,6.241818182,0.0,70.28571429,0.0,1,3821000
2182,037-153,COYOTE,2006,1445.0,Miscellaneous,8/27/2006,1520.0,0.25,A,34.70694444,-118.79444440000002,Los Angeles,8,27,5.0027272730000005,0.0,77.23809524,0.0,1,9806000
2183,037-1530,,2011,1915.0,Missing/Undefined,,,0.11,A,33.8991,-118.3787,Los Angeles,11,30,8.926363636,0.0,55.33333333,0.0,1,3821000
2184,037-1531,,2011,1358.0,Powerline,,,0.11,A,34.695,-118.1344,Los Angeles,11,30,8.926363636,0.0,55.33333333,0.0,0,3821000
2185,037-1532,,2011,1449.0,Missing/Undefined,,,1.0,B,34.6894,-118.1519,Los Angeles,11,30,8.926363636,0.0,55.33333333,0.0,0,3821000
2186,037-1533,,2011,1246.0,Miscellaneous,,,0.11,A,33.9936,-118.1425,Los Angeles,8,13,5.651818182,0.0,74.28571429,0.0,0,3821000
2187,037-1534,,2011,1947.0,Equipment Use,,,0.01,A,34.173165999999995,-118.331268,Los Angeles,8,13,5.651818182,0.0,74.28571429,0.0,0,3821000
2188,037-1535,,2011,1512.0,Miscellaneous,,,0.11,A,34.5872,-118.1177,Los Angeles,8,13,5.651818182,0.0,74.28571429,0.0,0,3821000
2189,037-1536,,2011,1453.0,Miscellaneous,,,2.5,B,34.7188,-118.1123,Los Angeles,8,13,5.651818182,0.0,74.28571429,0.0,0,3821000
2190,037-1537,,2011,1354.0,Smoking,,,0.11,A,34.0058,-118.1314,Los Angeles,11,2,8.418181817999999,0.015789473999999998,58.71428571,0.0,0,3821000
2191,037-1538,,2011,1423.0,Missing/Undefined,,,0.11,A,34.6973,-118.1472,Los Angeles,11,2,8.418181817999999,0.015789473999999998,58.71428571,0.0,0,3821000
2192,037-1539,,2011,1409.0,Smoking,,,0.11,A,33.9144,-118.06,Los Angeles,11,2,8.418181817999999,0.015789473999999998,58.71428571,0.0,0,3821000
2193,037-154,CROSS,2006,1037.0,Arson,8/31/2006,1800.0,645.0,E,34.37805556,-118.43944440000001,Los Angeles,8,28,5.328181818,0.0,80.80952381,0.0,0,9806000
2194,037-1540,,2011,1512.0,Missing/Undefined,,,0.11,A,33.9118,-118.0737,Los Angeles,11,2,8.418181817999999,0.015789473999999998,58.71428571,0.0,0,3821000
2195,037-1541,,2011,559.0,Equipment Use,,,0.11,A,34.0257,-118.7658,Los Angeles,11,2,8.418181817999999,0.015789473999999998,58.71428571,0.0,0,3821000
2196,037-1542,,2011,1533.0,Missing/Undefined,,,0.21,A,34.5118,-118.1099,Los Angeles,10,18,4.698181818,0.0,69.47619048,0.0,1,3821000
2197,037-1543,,2011,1640.0,Arson,,,0.21,A,34.7041,-118.1126,Los Angeles,10,18,4.698181818,0.0,69.47619048,0.0,1,3821000
2198,037-1544,,2011,1753.0,Missing/Undefined,,,0.11,A,34.6821,-118.2443,Los Angeles,1,20,7.239090909,0.0,53.85714286,0.0,0,3821000
2199,037-1545,,2011,1840.0,Missing/Undefined,,,0.5,B,34.6566,-118.2231,Los Angeles,7,11,7.665454545,0.0,69.09523809999999,0.0,0,3821000
2200,037-1546,,2011,1527.0,Missing/Undefined,,,0.11,A,34.0405,-118.0813,Los Angeles,7,11,7.665454545,0.0,69.09523809999999,0.0,1,3821000
2201,037-1547,,2011,1642.0,Missing/Undefined,,,3.0,B,34.6899,-117.7386,Los Angeles,7,11,7.665454545,0.0,69.09523809999999,0.0,0,3821000
2202,037-1548,,2011,1927.0,Arson,,,1.0,B,34.5494,-118.0629,Los Angeles,7,11,7.665454545,0.0,69.09523809999999,0.0,1,3821000
2203,037-1549,,2011,1415.0,Missing/Undefined,,,2.0,B,34.1214,-117.8234,Los Angeles,8,19,6.628181818,0.000232558,71.90476190000001,0.0,0,3821000
2204,037-155,CROSSOVER,2006,1245.0,Equipment Use,10/8/2006,1305.0,0.5,B,34.55777778,-118.6747222,Los Angeles,10,8,5.43,0.000263158,61.6,0.0,0,9806000
2205,037-1550,,2011,1903.0,Smoking,,,0.21,A,33.9603,-117.9841,Los Angeles,8,19,6.628181818,0.000232558,71.90476190000001,0.0,0,3821000
2206,037-1551,,2011,1604.0,Missing/Undefined,,,0.5,B,33.8878,-118.10799999999999,Los Angeles,8,19,6.628181818,0.000232558,71.90476190000001,0.0,1,3821000
2207,037-1552,,2011,1856.0,Miscellaneous,,,0.11,A,34.6175,-117.8235,Los Angeles,8,19,6.628181818,0.000232558,71.90476190000001,0.0,0,3821000
2208,037-1553,,2011,1202.0,Missing/Undefined,,,0.41,B,34.6714,-118.1223,Los Angeles,7,21,7.483636364,0.000227273,71.38095238,0.0,0,3821000
2209,037-1554,,2011,1327.0,Equipment Use,,,0.11,A,34.221,-118.2106,Los Angeles,8,7,6.12,0.0,73.71428571,0.0,1,3821000
2210,037-1555,,2011,1519.0,Smoking,,,0.11,A,34.3955,-118.4851,Los Angeles,8,7,6.12,0.0,73.71428571,0.0,1,3821000
2211,037-1556,,2011,42.0,Equipment Use,,,0.21,A,34.1395,-118.6166,Los Angeles,3,17,6.303636364,0.0,53.47619048,0.0,1,3821000
2212,037-1557,,2011,2010.0,Equipment Use,,,0.11,A,33.8602,-118.1196,Los Angeles,3,17,6.303636364,0.0,53.47619048,0.0,0,3821000
